ts_code,trade_date,lookback_n,is_full_window,open,high,low,close,vol,amount,TR,MA,ATR,Z,adf_pvalue,kpss_pvalue,hurst,adf_ok,kpss_ok,hurst_ok,ou_valid,ou_a,ou_b,kappa,theta,sigma_ou,HL,half_life,steady_std_s,kappa_cv,kappa_mean,kappa_recent_positive,kappa_n_windows,hl_ok,kappa_cv_ok,grid_K,grid_n_layers,grid_spacing,grid_depth_z,grid_depth_ok,mean_reversion_pass,grid_1_buy,grid_1_sell,grid_2_buy,grid_2_sell,grid_3_buy,grid_3_sell,grid_4_buy,grid_4_sell,grid_5_buy,grid_5_sell
600519.SH,2024-09-04,146,False,1331.22,1347.54,1329.08,1329.32,14211.09,1995221.417,18.460000000000036,1342.962,24.95150000000003,-0.546740676913213,0.03359530918981535,0.1,0.32765983920224984,True,True,True,True,-0.058127982057026156,0.882540023024125,0.12495113933435319,-0.49487479525868655,0.6913025153273281,5.547345820554485,5.547345820554485,1.3828753299077443,inf,,False,0,True,False,0.25,5,6.237875000000008,1.25,True,False,1336.72,1342.96,1330.49,1336.72,1324.25,1330.49,1318.01,1324.25,1311.77,1318.01
600519.SH,2024-09-05,147,False,1329.8,1335.97,1326.48,1333.96,14502.95,2033680.839,9.490000000000009,1341.5686666666666,23.56600000000003,-0.32286627627372116,0.03253923058278233,0.1,0.32760675341012296,True,True,True,True,-0.05667635021091454,0.8824462458381287,0.12505740326143183,-0.48213135016403913,0.6892013222012608,5.542632123193258,5.542632123193258,1.3780862541399301,inf,,False,0,True,False,0.25,5,5.891500000000008,1.25,True,False,1335.68,1341.57,1329.79,1335.68,1323.89,1329.79,1318.0,1323.89,1312.11,1318.0
600519.SH,2024-09-06,148,False,1334.07,1335.02,1327.42,1327.42,10321.04,1445537.257,7.599999999999909,1339.4666666666667,22.12700000000003,-0.544432894954879,0.03154324321843172,0.1,0.32763618165881486,True,True,True,True,-0.058088295886839676,0.8823710294496336,0.1251426431212109,-0.4938264410123987,0.6870805689653395,5.538856805897694,5.538856805897694,1.3733777498014794,inf,,False,0,True,False,0.25,5,5.531750000000008,1.25,True,False,1333.93,1339.47,1328.4,1333.93,1322.87,1328.4,1317.34,1322.87,1311.81,1317.34
600519.SH,2024-09-09,149,False,1310.34,1323.35,1300.91,1305.59,28637.55,3950086.825,26.50999999999999,1336.2740000000001,22.673000000000023,-1.353327746659029,0.032833087636168816,0.1,0.32670117106508784,True,True,True,True,-0.06344723699258262,0.8827148503986062,0.12475306326309014,-0.5409656483213338,0.6883131503407756,5.5561535919817535,5.5561535919817535,1.377988077076286,inf,,False,0,True,False,0.25,5,5.668250000000006,1.25,True,False,1330.61,1336.27,1324.94,1330.61,1319.27,1324.94,1313.6,1319.27,1307.93,1313.6
600519.SH,2024-09-10,150,False,1300.86,1322.68,1300.86,1308.43,19802.84,2737295.644,21.820000000000164,1333.4426666666666,22.62050000000004,-1.1057521569667548,0.03047836685760781,0.1,0.32684699596596056,True,True,True,True,-0.06264240853585698,0.8822131624573893,0.12532157138475253,-0.5318285968344758,0.686283560581502,5.530948685856314,5.530948685856314,1.3708050070686157,inf,,False,0,True,False,0.25,5,5.65512500000001,1.25,True,False,1327.79,1333.44,1322.13,1327.79,1316.48,1322.13,1310.82,1316.48,1305.17,1310.82
600519.SH,2024-09-11,151,False,1306.16,1315.92,1296.09,1310.33,20995.77,2892932.794,19.830000000000155,1331.0633333333333,23.000500000000045,-0.9014296790649468,0.028784539358212364,0.1,0.3269715704309111,True,True,True,True,-0.06187380845802266,0.8818866775713199,0.1256917147092842,-0.5238512234331878,0.6841859420631419,5.514660868165769,5.514660868165769,1.3646014335466776,inf,,False,0,True,False,0.25,5,5.750125000000011,1.25,True,False,1325.31,1331.06,1319.56,1325.31,1313.81,1319.56,1308.06,1313.81,1302.31,1308.06
600519.SH,2024-09-12,152,False,1310.33,1315.08,1267.52,1267.66,47948.31,6482445.0,47.559999999999945,1326.316,23.85700000000004,-2.4586494529907306,0.039536240529660045,0.1,0.3256489107555593,True,True,True,True,-0.07132031574095384,0.8845223778346352,0.12270746571970746,-0.6176115718664748,0.6949221133866661,5.6487775743266955,5.6487775743266955,1.402767322956592,inf,,False,0,True,False,0.25,5,5.96425000000001,1.25,True,False,1320.35,1326.32,1314.39,1320.35,1308.42,1314.39,1302.46,1308.42,1296.49,1302.46
600519.SH,2024-09-13,153,False,1263.81,1264.76,1231.81,1238.29,56005.11,7329376.917,35.850000000000136,1319.298,24.752000000000045,-3.2727860374919153,0.06201204796004706,0.09754469547148518,0.3251446944626018,False,False,True,True,-0.07478556752377201,0.8917685560271106,0.11454864640666156,-0.6909781924604538,0.6954520132138727,6.051116292541677,6.051116292541677,1.452971815588258,inf,,False,0,True,False,0.25,5,6.188000000000011,1.25,True,False,1313.11,1319.3,1306.92,1313.11,1300.73,1306.92,1294.55,1300.73,1288.36,1294.55
600519.SH,2024-09-18,154,False,1234.37,1234.38,1202.72,1202.94,46185.31,5895948.011,35.569999999999936,1310.1126666666667,24.922000000000036,-4.300323676537455,0.12446600669472324,0.08893177094401455,0.3247892736370485,False,False,True,True,-0.07740549596328544,0.9043053395435373,0.10058821063792155,-0.8088799896886818,0.6972074084780975,6.890938571867092,6.890938571867092,1.554438177498736,inf,,False,0,True,False,0.25,5,6.230500000000009,1.25,True,False,1303.88,1310.11,1297.65,1303.88,1291.42,1297.65,1285.19,1291.42,1278.96,1285.19
600519.SH,2024-09-19,155,False,1198.29,1227.61,1182.94,1197.34,59988.21,7623739.997,44.669999999999845,1301.056,26.399500000000025,-3.928710771037331,0.10481859206163702,0.08156227688214138,0.32750066570965064,False,False,True,True,-0.0773933628370826,0.9038400337066647,0.10110288811245181,-0.8048397458979412,0.695089976125929,6.855859347845647,6.855859347845647,1.545767766575203,inf,,False,0,True,False,0.25,5,6.599875000000006,1.25,True,False,1294.46,1301.06,1287.86,1294.46,1281.26,1287.86,1274.66,1281.26,1268.06,1274.66
600519.SH,2024-09-20,156,False,1197.82,1209.59,1186.92,1200.11,39981.84,5038507.835,22.669999999999845,1293.138,26.94950000000001,-3.451937883819736,0.08261180162692977,0.07549757379331505,0.3296932203483574,False,False,True,True,-0.07723697954438082,0.90195021136355,0.1031959584878263,-0.7877322390847867,0.6936707105217165,6.716805490417666,6.716805490417666,1.5268874126550496,inf,,False,0,True,False,0.25,5,6.737375000000003,1.25,True,False,1286.4,1293.14,1279.66,1286.4,1272.93,1279.66,1266.19,1272.93,1259.45,1266.19
600519.SH,2024-09-23,157,False,1203.99,1228.2,1197.02,1197.85,45549.69,5809791.682,31.180000000000064,1283.5313333333334,27.559500000000014,-3.1089581934844026,0.07120344188851659,0.07021926997157929,0.3316189785470693,False,False,True,True,-0.07710527892814915,0.9012211611487616,0.10400458962031689,-0.7805849899113537,0.6917184438846766,6.664582621693665,6.664582621693665,1.516659555323737,inf,,False,0,True,False,0.25,5,6.8898750000000035,1.25,True,False,1276.64,1283.53,1269.75,1276.64,1262.86,1269.75,1255.97,1262.86,1249.08,1255.97
600519.SH,2024-09-24,158,False,1220.21,1303.69,1201.22,1303.31,100412.81,13297277.523,105.84000000000015,1279.0633333333333,32.026000000000025,0.7570931951123041,0.018291572654783057,0.07497341641358236,0.3059606110183959,True,False,True,True,-0.06939901517617053,0.8733555484712535,0.13541253403779915,-0.5479830686496198,0.7647106743259436,5.118781547699711,5.118781547699711,1.469442924006878,inf,,False,0,True,False,0.25,5,8.006500000000006,1.25,True,False,1271.06,1279.06,1263.05,1271.06,1255.04,1263.05,1247.04,1255.04,1239.03,1247.04
600519.SH,2024-09-25,159,False,1329.37,1354.96,1326.2,1328.37,73953.8,10420109.655,51.65000000000009,1279.316,33.62500000000002,1.4588550185873554,0.023208197453160075,0.08243813983932408,0.29557316115529275,True,False,True,True,-0.06206878337964908,0.8767286756523882,0.13155771229654223,-0.5035135600930337,0.7644054972527633,5.268768880668378,5.268768880668378,1.4902208912063426,inf,,False,0,True,False,0.25,5,8.406250000000005,1.25,True,False,1270.91,1279.32,1262.5,1270.91,1254.1,1262.5,1245.69,1254.1,1237.28,1245.69
600519.SH,2024-09-26,160,False,1329.29,1452.64,1325.53,1451.81,97278.06,14269262.657,127.11000000000013,1286.8486666666663,39.41600000000003,4.185136323658756,0.01148260189048449,0.1,0.281969287691846,True,True,True,True,-0.034091347187401214,0.8941736933832332,0.11185523477936457,-0.32214435405799063,0.7944937851925609,6.1968237957497845,6.1968237957497845,1.679760442631355,inf,,False,0,True,False,0.25,5,9.854000000000008,1.25,True,False,1276.99,1286.85,1267.14,1276.99,1257.29,1267.14,1247.43,1257.29,1237.58,1247.43
600519.SH,2024-09-27,161,False,1519.23,1546.95,1486.34,1546.95,87921.67,14050260.569,95.1400000000001,1301.3573333333331,42.70150000000003,5.751382660250031,0.009468345931330387,0.1,0.28133330165977216,True,True,True,True,-0.007945438973349546,0.920704246665953,0.08261641626717986,-0.10020005661435631,0.7977906966526408,8.3899449029394,8.3899449029394,1.9626406676954695,inf,,False,0,True,False,0.25,5,10.675375000000008,1.25,True,False,1290.68,1301.36,1280.01,1290.68,1269.33,1280.01,1258.66,1269.33,1247.98,1258.66
600519.SH,2024-09-30,162,False,1606.58,1671.04,1568.6,1659.76,157293.41,26982747.037,124.08999999999992,1323.0773333333334,47.10150000000002,7.14802430212767,0.023916872834949223,0.1,0.2874313018578759,True,True,True,True,0.017065892597803806,0.9496195768561518,0.051693820001803684,0.33874055700319544,0.7963638333560845,13.408704958073523,13.408704958073523,2.4767217467456635,inf,,False,0,True,False,0.25,5,11.775375000000006,1.25,True,False,1311.3,1323.08,1299.53,1311.3,1287.75,1299.53,1275.98,1287.75,1264.2,1275.98
600519.SH,2024-10-08,163,False,1813.58,1813.58,1595.36,1636.02,194709.47,35114075.007,218.22000000000003,1343.650666666667,55.493000000000016,5.268580421554665,0.0037839750228498463,0.1,0.29189378250926035,True,True,True,True,-0.0030438787186474765,0.9242177240633487,0.07880760299414552,-0.040166103234903446,0.8130342500688509,8.79543539233693,8.79543539233693,2.047904895678454,inf,,False,0,True,False,0.25,5,13.873250000000004,1.25,True,False,1329.78,1343.65,1315.9,1329.78,1302.03,1315.9,1288.16,1302.03,1274.28,1288.16
600519.SH,2024-10-09,164,False,1614.18,1614.18,1509.73,1514.62,120196.84,19708432.734,126.28999999999996,1357.586,59.52000000000002,2.638340053763438,0.0003013752509785917,0.1,0.28374976495633253,True,True,True,True,-0.02656999518050178,0.898507644103168,0.10702006516736966,-0.26179306752432113,0.8407912209240302,6.476796472473887,6.476796472473887,1.8173583260715078,inf,,False,0,True,False,0.25,5,14.880000000000004,1.25,True,False,1342.71,1357.59,1327.83,1342.71,1312.95,1327.83,1298.07,1312.95,1283.19,1298.07
600519.SH,2024-10-10,165,False,1540.36,1583.87,1510.68,1557.21,74603.42,12198964.035,73.18999999999983,1374.1713333333332,62.137000000000015,2.945727451706178,0.0016108739458592027,0.1,0.28373648015876757,True,True,True,True,-0.021578647953230886,0.9021303281763033,0.10299628135656284,-0.22048350169297457,0.8380075502776153,6.729827246484161,6.729827246484161,1.8463845661820464,inf,,False,0,True,False,0.25,5,15.534250000000004,1.25,True,False,1358.64,1374.17,1343.1,1358.64,1327.57,1343.1,1312.03,1327.57,1296.5,1312.03
600519.SH,2024-10-11,166,False,1533.85,1557.17,1509.73,1523.97,41914.71,6764982.707,47.48000000000002,1388.414,63.58800000000001,2.1317858715480913,0.0011021885547397418,0.1,0.28378936110034064,True,True,True,True,-0.025755988685593673,0.8988763612164357,0.10660978320497472,-0.2546980013320071,0.8378962865028231,6.501722072047146,6.501722072047146,1.814582581669101,inf,,False,0,True,False,0.25,5,15.897000000000002,1.25,True,False,1372.52,1388.41,1356.62,1372.52,1340.72,1356.62,1324.83,1340.72,1308.93,1324.83
600519.SH,2024-10-14,167,False,1531.57,1538.82,1501.35,1521.12,44812.02,7181350.822,37.47000000000003,1405.3113333333333,64.98700000000001,1.7820282005118955,0.0020481930728141542,0.1,0.28408395600033204,True,True,True,True,-0.026579934126600438,0.8983589067392516,0.10718561709907698,-0.26150775512038915,0.8356166057758214,6.466792833960502,6.466792833960502,1.8047780806158091,inf,,False,0,True,False,0.25,5,16.246750000000002,1.25,True,False,1389.06,1405.31,1372.82,1389.06,1356.57,1372.82,1340.32,1356.57,1324.08,1340.32
600519.SH,2024-10-15,168,False,1518.28,1520.17,1474.61,1475.79,43571.43,6884141.869,46.50999999999999,1421.1446666666666,66.93250000000002,0.8164245072772326,0.0007130729940172352,0.1,0.28283341510411364,True,True,True,True,-0.032088802979411,0.8953007060488514,0.11059563272528043,-0.3064853808315387,0.8367389981502646,6.267401012856656,6.267401012856656,1.7791232047143295,inf,,False,0,True,False,0.25,5,16.733125000000005,1.25,True,False,1404.41,1421.14,1387.68,1404.41,1370.95,1387.68,1354.21,1370.95,1337.48,1354.21
600519.SH,2024-10-16,169,False,1463.09,1471.56,1433.77,1445.64,46664.4,7140169.692,42.01999999999998,1437.3246666666666,67.70800000000001,0.12281168153443396,0.0005506505420499368,0.1,0.281704549931137,True,True,True,True,-0.0359042915902617,0.8940559248347381,0.11198695002159696,-0.3388985324026348,0.8360980301613958,6.189535302338979,6.189535302338979,1.766682446757043,inf,,False,0,True,False,0.25,5,16.927000000000003,1.25,True,False,1420.4,1437.32,1403.47,1420.4,1386.54,1403.47,1369.62,1386.54,1352.69,1369.62
600519.SH,2024-10-17,170,False,1459.41,1460.03,1418.02,1419.15,39459.55,5964778.958,42.00999999999999,1452.112,68.7175,-0.4796740277221958,0.0004676498729445582,0.1,0.28057548501239554,True,True,True,True,-0.039320679534867904,0.8935987798821512,0.11249839662405946,-0.3695510210439012,0.8350164069501705,6.161396085281677,6.161396085281677,1.7603816977760278,inf,,False,0,True,False,0.25,5,17.179375,1.25,True,False,1434.93,1452.11,1417.75,1434.93,1400.57,1417.75,1383.39,1400.57,1366.22,1383.39
600519.SH,2024-10-18,171,False,1417.63,1488.69,1404.3,1463.21,68619.3,10418043.492,84.3900000000001,1469.6519999999998,71.94550000000001,-0.08953999902703823,0.0009583924954073541,0.1,0.28079832406902777,True,True,True,True,-0.037132940571019415,0.8934750431386778,0.11263687634669567,-0.34858442251575206,0.8331511331468014,6.1538210490358605,6.1538210490358605,1.7553692750605152,inf,,False,0,True,False,0.25,5,17.986375000000002,1.25,True,False,1451.67,1469.65,1433.68,1451.67,1415.69,1433.68,1397.71,1415.69,1379.72,1397.71
600519.SH,2024-10-21,172,False,1463.41,1471.72,1444.41,1451.62,42007.9,6433918.335,27.309999999999945,1486.57,70.933,-0.49271848081992925,0.000890153060268297,0.1,0.28123680209808966,True,True,True,True,-0.03937768189081592,0.8933179657388572,0.11281269682443956,-0.36911258923339274,0.8313104734797305,6.144230215847326,6.144230215847326,1.7501257858636912,inf,,False,0,True,False,0.25,5,17.73325,1.25,True,False,1468.84,1486.57,1451.1,1468.84,1433.37,1451.1,1415.64,1433.37,1397.9,1415.64
600519.SH,2024-10-22,173,False,1449.49,1481.42,1447.25,1465.1,36269.13,5607826.492,34.17000000000007,1497.3559999999998,70.849,-0.45527812672020573,0.0008468458867928654,0.1,0.28181354170795414,True,True,True,True,-0.03923931052843888,0.8933094203929153,0.11282226272050537,-0.3677860845160618,0.8288679698805255,6.143709263100662,6.143709263100662,1.7449096997056142,inf,,False,0,True,False,0.25,5,17.71225,1.25,True,False,1479.64,1497.36,1461.93,1479.64,1444.22,1461.93,1426.51,1444.22,1408.79,1426.51
600519.SH,2024-10-23,174,False,1466.16,1497.34,1454.66,1488.37,40088.46,6259600.035,42.679999999999836,1508.0226666666667,71.2045,-0.2760031552312964,0.00043138997376678803,0.1,0.28295894847455216,True,True,True,True,-0.0382716774672334,0.893262015180687,0.11287533108519032,-0.35855724212912626,0.826575399985655,6.140820796678831,6.140820796678831,1.7396743471748273,inf,,False,0,True,False,0.25,5,17.801125,1.25,True,False,1490.22,1508.02,1472.42,1490.22,1454.62,1472.42,1436.82,1454.62,1419.02,1436.82
600519.SH,2024-10-24,175,False,1482.2,1495.49,1467.01,1473.84,23922.8,3723973.209,28.480000000000018,1509.4913333333332,70.39500000000001,-0.506446954092382,0.0004061759132427846,0.1,0.2844252688596372,True,True,True,True,-0.03954982901280357,0.8932477873188059,0.11289125919469355,-0.37048252227722533,0.8243677936765671,6.139954372946942,6.139954372946942,1.7349056446099302,inf,,False,0,True,False,0.25,5,17.598750000000003,1.25,True,False,1491.89,1509.49,1474.29,1491.89,1456.7,1474.29,1439.1,1456.7,1421.5,1439.1
600519.SH,2024-10-25,176,False,1468.9,1495.29,1467.96,1480.15,27745.08,4328271.351,27.329999999999927,1505.038,70.62800000000001,-0.35238149175964084,0.00038272720358117863,0.1,0.2861156666109018,True,True,True,True,-0.03876865883253314,0.8931954298011132,0.11294987568718093,-0.36298689054541244,0.8220810108967961,6.136767980866516,6.136767980866516,1.7296440617272375,inf,,False,0,True,False,0.25,5,17.657000000000004,1.25,True,False,1487.38,1505.04,1469.72,1487.38,1452.07,1469.72,1434.41,1452.07,1416.75,1434.41
600519.SH,2024-10-28,177,False,1481.25,1485.99,1445.38,1485.99,39121.4,6064453.668,40.6099999999999,1493.4533333333334,71.0995,-0.10497026467602959,0.00036283249756903404,0.1,0.2870737611197866,True,True,True,True,-0.03736262298487065,0.8931756607004205,0.11297200893911116,-0.3497575854889255,0.8199645600101613,6.135565677454959,6.135565677454959,1.725022079810283,inf,,False,0,True,False,0.25,5,17.774875,1.25,True,False,1475.68,1493.45,1457.9,1475.68,1440.13,1457.9,1422.35,1440.13,1404.58,1422.35
600519.SH,2024-10-29,178,False,1481.25,1500.24,1452.76,1454.3,41165.78,6368105.233,47.48000000000002,1481.3386666666665,68.1815,-0.3965689617662648,0.0003420887245266065,0.1,0.2871476301135756,True,True,True,True,-0.03889458394174777,0.8930715405304723,0.11308858873836222,-0.36374398485402193,0.8179378033557038,6.129240697870819,6.129240697870819,1.7198710680363456,inf,,False,0,True,False,0.25,5,17.045375,1.25,True,False,1464.29,1481.34,1447.25,1464.29,1430.2,1447.25,1413.16,1430.2,1396.11,1413.16
600519.SH,2024-10-30,179,False,1448.01,1472.88,1446.5,1454.66,32005.74,4913175.983,26.38000000000011,1477.3413333333333,66.91799999999999,-0.3389421879514214,0.0003237254080369284,0.1,0.287374346518216,True,True,True,True,-0.03859333457349932,0.8930625852117237,0.11309861633776776,-0.36089646126109964,0.8156260753616608,6.1286972644286735,6.1286972644286735,1.7149341864823457,inf,,False,0,True,False,0.25,5,16.729499999999998,1.25,True,False,1460.61,1477.34,1443.88,1460.61,1427.15,1443.88,1410.42,1427.15,1393.69,1410.42
600519.SH,2024-10-31,180,False,1454.8,1462.26,1443.27,1450.66,29957.35,4575545.18,18.99000000000001,1470.238,61.511999999999986,-0.31827936012485336,0.00030710190860372904,0.1,0.2885685693966746,True,True,True,True,-0.03846517509285144,0.8930613249078576,0.11310002755437921,-0.35969376897280986,0.8133213790444809,6.128620793011529,6.128620793011529,1.7100776664652728,inf,,False,0,True,False,0.25,5,15.377999999999997,1.25,True,False,1454.86,1470.24,1439.48,1454.86,1424.1,1439.48,1408.73,1424.1,1393.35,1408.73
600519.SH,2024-11-01,181,False,1444.22,1467.13,1444.03,1456.32,32283.92,4954302.212,23.100000000000136,1465.7279999999998,57.90999999999999,-0.16245898808495776,0.00029392576080956737,0.1,0.2905438112071188,True,True,True,True,-0.03757565299479319,0.8930589051367429,0.11310273708207394,-0.3513677603809858,0.8111334293382754,6.128473973684273,6.128473973684273,1.7054568867117479,inf,,False,0,True,False,0.25,5,14.477499999999997,1.25,True,False,1451.25,1465.73,1436.77,1451.25,1422.3,1436.77,1407.82,1422.3,1393.34,1407.82
600519.SH,2024-11-04,182,False,1466.94,1471.75,1450.92,1470.04,29092.92,4481761.764,20.829999999999927,1462.3226666666667,52.74699999999999,0.14630847883923775,0.0002821818954739983,0.1,0.2935166900980838,True,True,True,True,-0.03572943761235521,0.893151623915504,0.11299892089989802,-0.33439382910321686,0.8092392507948406,6.1341044236518085,6.1341044236518085,1.7022556856765734,inf,,False,0,True,False,0.25,5,13.186749999999998,1.25,True,False,1449.14,1462.32,1435.95,1449.14,1422.76,1435.95,1409.58,1422.76,1396.39,1409.58
600519.SH,2024-11-05,183,False,1462.26,1498.05,1458.47,1497.38,45640.47,7134443.464,39.57999999999993,1463.762,43.81499999999998,0.7672714823690557,0.0002883795242466848,0.1,0.2951071949408124,True,True,True,True,-0.03185609445280996,0.8937353512997763,0.1123455752623361,-0.29978073463242816,0.8084602813696614,6.169777304903998,6.169777304903998,1.7055549037778654,inf,,False,0,True,False,0.25,5,10.953749999999996,1.25,True,False,1452.81,1463.76,1441.85,1452.81,1430.9,1441.85,1419.95,1430.9,1408.99,1419.95
600519.SH,2024-11-06,184,False,1495.49,1508.77,1482.4,1491.69,37631.43,5916917.616,26.36999999999989,1466.8319999999999,38.81899999999998,0.6403565264432414,0.00026610774268300225,0.1,0.2960490186460191,True,True,True,True,-0.03193831887309911,0.8937077382793636,0.11237647193320181,-0.3004764256220389,0.8062365557387335,6.168080992718493,6.168080992718493,1.7006298247421614,inf,,False,0,True,False,0.25,5,9.704749999999995,1.25,True,False,1457.13,1466.83,1447.42,1457.13,1437.72,1447.42,1428.01,1437.72,1418.31,1428.01
600519.SH,2024-11-07,185,False,1483.58,1570.03,1483.43,1565.89,74738.72,12074951.757,86.59999999999991,1476.6146666666666,39.489499999999985,2.2607359762299732,0.0003995711230879824,0.1,0.2955131614994322,True,True,True,True,-0.02167848544248375,0.896780909486077,0.1089436948213315,-0.21002399202073563,0.8138068364507189,6.362435033038966,6.362435033038966,1.7434330954009165,inf,,False,0,True,False,0.25,5,9.872374999999996,1.25,True,False,1466.74,1476.61,1456.87,1466.74,1447.0,1456.87,1437.13,1447.0,1427.25,1437.13
600519.SH,2024-11-08,186,False,1577.04,1582.95,1520.19,1528.69,60771.2,9885645.907,62.75999999999999,1480.98,40.25349999999999,1.185238550685035,0.00025679623496529917,0.1,0.29471940884172204,True,True,True,True,-0.027223118604399892,0.8928496216281228,0.1133371091189859,-0.25406460544562004,0.8157781248178568,6.115800781827347,6.115800781827347,1.713448249578272,inf,,False,0,True,False,0.25,5,10.063374999999997,1.25,True,False,1470.92,1480.98,1460.85,1470.92,1450.79,1460.85,1440.73,1450.79,1430.66,1440.73
600519.SH,2024-11-11,187,False,1509.73,1528.67,1488.07,1517.34,43853.65,6957095.385,40.62000000000012,1485.3613333333335,40.41099999999999,0.7913356924269734,0.00022035639511765287,0.1,0.2942289859501844,True,True,True,True,-0.028691860517195137,0.8921930996913721,0.11407269035579569,-0.266141225051982,0.8140587407882548,6.076363925475951,6.076363925475951,1.7043151471416684,inf,,False,0,True,False,0.25,5,10.102749999999997,1.25,True,False,1475.26,1485.36,1465.16,1475.26,1455.05,1465.16,1444.95,1455.05,1434.85,1444.95
600519.SH,2024-11-12,188,False,1508.78,1541.07,1494.49,1497.58,49222.66,7844798.676,46.57999999999993,1487.5266666666664,40.41449999999999,0.2487556033931761,0.00019754936166199095,0.1,0.2944308913531317,True,True,True,True,-0.03121229042786744,0.8913423582631633,0.11502668483786385,-0.2872535233505438,0.8129069717748321,6.025968509280891,6.025968509280891,1.694831584317849,inf,,False,0,True,False,0.25,5,10.103624999999997,1.25,True,False,1477.42,1487.53,1467.32,1477.42,1457.22,1467.32,1447.11,1457.22,1437.01,1447.11
600519.SH,2024-11-13,189,False,1488.84,1506.56,1482.46,1498.81,29125.26,4594445.032,24.09999999999991,1488.2226666666668,39.51849999999998,0.2679082792447377,0.00020992543150285438,0.1,0.29598133008141714,True,True,True,True,-0.030780792768078373,0.8914169151068394,0.11494304276141165,-0.28347686749151463,0.8107082895459944,6.030353502984234,6.030353502984234,1.690862416971051,inf,,False,0,True,False,0.25,5,9.879624999999995,1.25,True,False,1478.34,1488.22,1468.46,1478.34,1458.58,1468.46,1448.7,1458.58,1438.82,1448.7
600519.SH,2024-11-14,190,False,1490.74,1513.96,1486.61,1494.35,29248.14,4617144.097,27.350000000000136,1489.59,38.78549999999999,0.12272627657243021,0.0003591941395303478,0.1,0.29841030529024376,True,True,True,True,-0.03125446987730612,0.8913321694711388,0.1150381157433557,-0.28761474049125524,0.8086014627650825,6.025369731422949,6.025369731422949,1.6857712582225242,inf,,False,0,True,False,0.25,5,9.696374999999998,1.25,True,False,1479.89,1489.59,1470.2,1479.89,1460.5,1470.2,1450.8,1460.5,1441.11,1450.8
600519.SH,2024-11-15,191,False,1489.79,1503.84,1474.6,1480.3,33761.12,5295326.892,29.24000000000001,1489.6,36.027999999999984,-0.2581325635616731,0.000177326068724169,0.1,0.2999656636083537,True,True,True,True,-0.033087314985981955,0.8910908029216265,0.11530894545630947,-0.3038064357610824,0.8069681728140593,6.011217757798145,6.011217757798145,1.6803893030977601,inf,,False,0,True,False,0.25,5,9.006999999999996,1.25,True,False,1480.59,1489.6,1471.59,1480.59,1462.58,1471.59,1453.57,1462.58,1444.56,1453.57
600519.SH,2024-11-18,192,False,1483.15,1496.43,1476.5,1480.3,27092.19,4237197.499,19.930000000000064,1489.2206666666666,35.65899999999999,-0.2501659235162694,0.0001692854285730646,0.1,0.3008244290678003,True,True,True,True,-0.033019542883472704,0.8910908736532271,0.11530886607988942,-0.30318435186355824,0.8048310874665934,6.011221895805585,6.011221895805585,1.6759397225747543,inf,,False,0,True,False,0.25,5,8.914749999999998,1.25,True,False,1480.31,1489.22,1471.39,1480.31,1462.48,1471.39,1453.56,1462.48,1444.65,1453.56
600519.SH,2024-11-19,193,False,1485.99,1490.14,1448.01,1464.08,33266.43,5138831.155,42.13000000000011,1489.8726666666666,36.056999999999995,-0.7153303565650698,0.00015776274460695296,0.1,0.3020349445479993,True,True,True,True,-0.035414629444195427,0.8910815668955843,0.11531931036399035,-0.325148172212915,0.8034846531623951,6.010677469125654,6.010677469125654,1.6730602072604879,inf,,False,0,True,False,0.25,5,9.014249999999999,1.25,True,False,1480.86,1489.87,1471.84,1480.86,1462.83,1471.84,1453.82,1462.83,1444.8,1453.82
600519.SH,2024-11-20,194,False,1465.1,1475.52,1454.0,1466.82,21344.55,3292675.257,21.519999999999982,1490.6833333333334,34.999,-0.6818290046382313,0.00014969233242449344,0.1,0.3029897203423534,True,True,True,True,-0.03545924238514139,0.8910891688096683,0.11531077929125781,-0.3255804955080463,0.8013755372621975,6.01112215891941,6.01112215891941,1.6687302150854524,inf,,False,0,True,False,0.25,5,8.74975,1.25,True,False,1481.93,1490.68,1473.18,1481.93,1464.43,1473.18,1455.68,1464.43,1446.93,1455.68
600519.SH,2024-11-21,195,False,1465.93,1470.79,1454.66,1467.13,18261.79,2810933.515,16.12999999999988,1491.7813333333334,34.381499999999996,-0.7169941198997497,0.00014218645306001868,0.1,0.30374261539411546,True,True,True,True,-0.03582522277383657,0.8911467170044132,0.11524619951792593,-0.3291147661140271,0.7992809281150735,6.01449057287247,6.01449057287247,1.6648348031239784,inf,,False,0,True,False,0.25,5,8.595374999999999,1.25,True,False,1483.19,1491.78,1474.59,1483.19,1466.0,1474.59,1457.4,1466.0,1448.8,1457.4
600519.SH,2024-11-22,196,False,1463.35,1469.63,1431.7,1431.7,33436.11,5107288.992,37.930000000000064,1490.14,34.911500000000004,-1.6739469802214184,0.0001550568167874384,0.1,0.3033002807182134,True,True,True,True,-0.040724642626815265,0.8919851511980796,0.11430579317960868,-0.3770281871291314,0.800449918615303,6.063972448629994,6.063972448629994,1.6741140690089367,inf,,False,0,True,False,0.25,5,8.727875000000001,1.25,True,False,1481.41,1490.14,1472.68,1481.41,1463.96,1472.68,1455.23,1463.96,1446.5,1455.23
